date,close,open,high,low,volume
2001-05-18,2203.37,2194.62,2203.37,2186.65,1040000000.0
2001-05-21,2213.59,2207.78,2213.75,2202.74,1320000000.0
2001-05-22,2210.34,2215.78,2218.45,2205.25,1050000000.0
2001-05-23,2197.59,2210.85,2213.4,2175.28,1310000000.0
2001-05-24,2198.3,2198.01,2202.84,2192.17,1060000000.0
2001-05-25,2193.58,2199.66,2204.24,2181.25,982470000.0
2001-05-28,2179.7,2194.45,2194.83,2171.68,1110000000.0
2001-05-29,2180.28,2177.65,2188.76,2176.56,1010000000.0
2001-05-30,2211.2,2180.62,2211.2,2180.53,1090000000.0
2001-05-31,2214.26,2217.87,2222.65,2208.88,1260000000.0
2001-06-01,2219.59,2216.56,2223.26,2212.16,1280000000.0
2001-06-04,2226.78,2223.91,2229.05,2222.23,1320000000.0
2001-06-05,2234.99,2229.25,2235.5,2226.82,1200000000.0
2001-06-06,2238.5,2237.99,2241.09,2224.3,1160000000.0
2001-06-07,2229.81,2241.01,2242.69,2223.41,992410000.0
2001-06-08,2223.07,2229.2,2229.41,2211.75,878990000.0
2001-06-11,2214.62,2223.8,2226.61,2206.64,997660000.0
2001-06-12,2222.96,2213.55,2223.3,2211.86,1020000000.0
2001-06-13,2242.42,2227.07,2242.42,2226.88,1070000000.0000001
2001-06-14,2202.4,2243.3,2245.43,2201.01,1230000000.0
2001-06-15,2210.97,2196.68,2212.09,2188.25,995770000.0
2001-06-18,2167.65,2211.89,2214.11,2157.12,1030000000.0
2001-06-19,2170.45,2163.32,2174.21,2158.76,689650000.0
2001-06-20,2163.12,2171.01,2180.73,2157.4,583820000.0
2001-06-21,2189.14,2164.12,2189.22,2164.09,557410000.0
2001-06-22,2206.07,2191.36,2206.51,2188.94,781870000.0
2001-06-25,2230.2,2210.07,2230.22,2210.04,1150000000.0
2001-06-26,2233.59,2234.07,2236.78,2223.5,1190000000.0
2001-06-27,2229.83,2234.71,2237.52,2223.81,967060000.0
2001-06-28,2219.25,2231.37,2237.49,2213.58,932430000.0
2001-06-29,2218.03,2218.57,2225.35,2214.16,659080000.0
2001-07-02,2205.99,2220.42,2223.21,2201.59,637820000.0
2001-07-03,2211.83,2206.85,2211.86,2191.68,567800000.0
2001-07-04,2202.06,2212.97,2216.22,2199.63,492400000.0
2001-07-05,2181.66,2202.3,2204.26,2176.75,618930000.0
2001-07-06,2170.52,2179.81,2187.24,2168.78,616940000.0
2001-07-09,2169.66,2169.47,2175.16,2164.01,510630000.0
2001-07-10,2189.78,2172.61,2189.8,2172.59,532440000.00000006
2001-07-11,2168.74,2190.98,2192.52,2167.67,489570000.0
2001-07-12,2165.49,2164.91,2168.39,2153.68,475450000.0
2001-07-13,2161.34,2167.7,2178.02,2158.85,500520000.0
2001-07-16,2146.24,2176.34,2183.52,2142.08,710930000.0
2001-07-17,2140.98,2145.49,2146.03,2121.28,580340000.0
2001-07-18,2146.54,2142.01,2147.84,2137.41,389620000.0
2001-07-19,2150.26,2146.51,2150.27,2135.24,545590000.0
2001-07-20,2179.62,2153.24,2179.77,2153.14,813110000.0
2001-07-23,2169.01,2183.74,2185.86,2166.33,712270000.0
2001-07-24,2136.45,2162.75,2162.75,2129.18,737440000.0
2001-07-25,2112.26,2130.45,2140.5,2108.76,621900000.0
2001-07-26,2094.01,2109.92,2116.56,2086.08,569390000.0
2001-07-27,2065.73,2093.87,2101.15,2063.89,585950000.0
2001-07-30,1956.82,2056.76,2056.77,1955.97,759270000.0
2001-07-31,1920.32,1939.26,1978.1,1909.3,712510000.0
2001-08-01,1986.93,1925.24,1986.94,1925.24,743890000.0
2001-08-02,1957.02,1989.64,1990.7,1912.73,649300000.0
2001-08-03,1958.69,1956.54,1965.32,1948.9,433030000.0
2001-08-06,1882.13,1953.41,1953.45,1867.86,670410000.0
2001-08-07,1903.93,1872.67,1911.21,1861.78,785890000.0
2001-08-08,1895.17,1902.87,1907.95,1885.42,1130000000.0
2001-08-09,1924.59,1894.69,1924.65,1894.05,799220000.0
2001-08-10,1955.04,1929.96,1956.4,1929.69,1010000000.0
2001-08-13,1955.1,1956.92,1963.14,1942.07,660560000.0
2001-08-14,1939.54,1955.51,1960.95,1924.27,564690000.0
2001-08-15,1947.36,1938.54,1949.16,1935.39,406760000.0
2001-08-16,1919.64,1948.27,1950.46,1918.49,451570000.0
2001-08-17,1924.0,1916.84,1928.14,1909.67,418970000.0
2001-08-20,1934.49,1923.1,1937.15,1917.1,599050000.0
2001-08-21,1938.87,1936.06,1947.4,1935.77,503050000.0
2001-08-22,1903.45,1935.54,1935.56,1891.35,666540000.0
2001-08-23,1902.99,1892.37,1903.47,1869.49,541930000.0
2001-08-24,1886.8,1903.38,1912.19,1883.23,527730000.0
2001-08-27,1827.25,1881.31,1881.31,1824.88,642240000.0
2001-08-28,1843.38,1816.66,1843.44,1795.57,579220000.0
2001-08-29,1847.54,1846.82,1865.48,1837.94,500780000.0
2001-08-30,1839.63,1846.19,1846.54,1831.02,333770000.0
2001-08-31,1834.14,1838.21,1846.94,1831.52,309780000.0
2001-09-03,1817.19,1831.7,1831.8,1813.37,375810000.0
2001-09-04,1862.36,1815.27,1862.4,1814.92,577800000.0
2001-09-05,1868.27,1868.36,1888.9,1863.83,576810000.0
2001-09-06,1861.56,1867.63,1876.47,1853.29,401020000.0
2001-09-07,1808.84,1858.24,1858.24,1807.14,527960000.00000006
2001-09-10,1856.53,1790.21,1858.2,1774.83,613550000.0
2001-09-11,1863.78,1859.97,1871.13,1849.61,518690000.00000006
2001-09-12,1852.6,1822.13,1858.69,1815.59,959250000.0
2001-09-13,1839.91,1851.62,1857.86,1837.82,388450000.0
2001-09-14,1818.38,1838.67,1846.02,1814.74,494510000.0
2001-09-17,1784.61,1811.9,1816.26,1782.5,528679999.99999994
2001-09-18,1798.62,1784.59,1817.56,1780.05,407330000.0
2001-09-19,1822.69,1800.24,1822.97,1784.91,396190000.0
2001-09-20,1818.42,1826.42,1836.79,1814.46,485790000.0
2001-09-21,1807.02,1815.56,1821.34,1803.8,354030000.0
2001-09-24,1794.96,1804.89,1808.7,1791.62,274470000.0
2001-09-25,1793.88,1799.98,1813.31,1788.4,289100000.0
2001-09-26,1767.81,1793.65,1793.67,1765.17,276970000.0
2001-09-27,1764.93,1765.62,1779.13,1750.76,317250000.0
2001-09-28,1764.87,1766.13,1774.3,1751.72,342120000.0
2001-10-08,1726.53,1766.13,1773.8,1723.04,271850000.0
2001-10-09,1744.64,1724.17,1751.07,1722.22,272100000.0
2001-10-10,1686.61,1744.04,1744.64,1683.71,393140000.0
2001-10-11,1638.33,1682.32,1693.21,1634.21,437030000.0
2001-10-12,1691.33,1637.75,1700.71,1598.79,718010000.0
2001-10-15,1687.28,1692.17,1703.59,1670.27,458880000.0
2001-10-16,1655.9,1689.19,1691.65,1649.2,338170000.0
2001-10-17,1643.07,1654.93,1661.88,1635.92,274360000.0
2001-10-18,1615.58,1642.01,1651.11,1609.38,329590000.0
2001-10-19,1572.45,1610.44,1610.44,1550.91,586700000.0
2001-10-22,1520.67,1558.47,1563.4,1514.86,423060000.0
2001-10-23,1670.56,1642.22,1670.74,1625.15,1420000000.0
2001-10-24,1718.06,1733.64,1744.92,1685.72,2029999999.9999998
2001-10-25,1676.5,1708.03,1708.03,1673.05,972530000.0
2001-10-26,1677.88,1669.16,1681.9,1651.52,643280000.0
2001-10-29,1700.48,1678.72,1701.12,1678.72,548880000.0
2001-10-30,1682.77,1702.86,1704.48,1680.44,399670000.0
2001-10-31,1689.17,1678.93,1689.17,1655.89,405140000.0
2001-11-01,1707.75,1692.35,1717.74,1688.1,632000000.0
2001-11-02,1691.35,1703.92,1711.74,1688.57,425380000.0
2001-11-05,1679.57,1687.84,1688.31,1671.23,347470000.0
2001-11-06,1671.28,1678.17,1685.52,1668.66,382770000.0
2001-11-07,1594.05,1669.43,1669.46,1591.77,594590000.0
2001-11-08,1605.87,1566.52,1605.9,1550.46,523929999.99999994
2001-11-09,1630.36,1605.08,1637.9,1582.85,575020000.0
2001-11-12,1621.19,1631.8,1637.33,1619.11,403860000.0
2001-11-13,1615.93,1609.95,1623.45,1598.11,344050000.0
2001-11-14,1617.1,1615.75,1627.97,1614.59,277400000.0
2001-11-15,1621.34,1619.26,1624.81,1612.9,251840000.0
2001-11-16,1646.76,1725.45,1734.67,1644.61,1100000000.0
2001-11-19,1669.89,1645.09,1669.99,1644.82,457450000.0
2001-11-20,1699.73,1672.21,1703.74,1670.8,917880000.0
2001-11-21,1705.66,1700.66,1707.93,1690.23,676450000.0
2001-11-22,1715.81,1705.92,1715.93,1700.51,695010000.0
2001-11-23,1712.56,1715.65,1721.97,1704.14,631840000.0
2001-11-26,1705.88,1710.13,1710.13,1696.0,469030000.0
2001-11-27,1722.59,1705.51,1722.62,1704.85,499150000.0
2001-11-28,1735.0,1725.54,1741.66,1725.16,753850000.0
2001-11-29,1732.3,1735.38,1741.74,1728.89,675300000.0
2001-11-30,1747.99,1732.13,1748.0,1731.96,724770000.0
2001-12-03,1762.56,1751.05,1767.44,1750.92,863920000.0
2001-12-04,1769.68,1763.79,1770.36,1754.87,737370000.0
2001-12-05,1745.23,1765.56,1776.02,1745.11,965190000.0
2001-12-06,1751.18,1740.08,1754.77,1737.06,779400000.0
2001-12-07,1745.41,1752.02,1756.47,1743.33,647550000.0
2001-12-10,1748.68,1743.62,1748.97,1730.81,590360000.0
2001-12-11,1728.88,1748.02,1748.97,1726.69,577460000.0
2001-12-12,1715.17,1724.88,1728.83,1714.17,563790000.0
2001-12-13,1688.01,1713.78,1720.55,1687.09,604060000.0
2001-12-14,1675.51,1683.73,1692.9,1673.32,468560000.0
2001-12-17,1665.94,1673.24,1680.84,1662.67,361940000.0
2001-12-18,1687.29,1666.51,1687.77,1660.5,510810000.0
2001-12-19,1672.7,1688.92,1693.18,1671.94,461820000.0
2001-12-20,1631.54,1669.47,1669.48,1628.47,578030000.0
2001-12-21,1640.14,1627.44,1640.79,1624.5,378330000.0
2001-12-24,1606.1,1639.52,1640.14,1601.24,422870000.0
2001-12-25,1611.17,1604.67,1613.6,1593.03,450770000.0
2001-12-26,1633.64,1610.65,1634.33,1605.15,479390000.0
2001-12-27,1627.92,1635.46,1644.41,1625.45,556920000.0
2001-12-28,1639.48,1626.95,1639.85,1619.53,503670000.0
2001-12-31,1645.97,1641.43,1649.8,1638.32,516919999.99999994
2002-01-04,1611.39,1643.48,1643.5,1608.83,138230000.0
2002-01-07,1596.76,1605.74,1605.74,1584.66,299700000.0
2002-01-08,1583.46,1594.87,1607.72,1582.45,348250000.0
2002-01-09,1561.35,1580.71,1580.72,1552.56,447450000.0
2002-01-10,1576.44,1556.74,1580.01,1523.66,558600000.0
2002-01-11,1535.59,1574.26,1574.27,1535.28,548350000.0
2002-01-14,1485.11,1519.93,1519.93,1484.46,593000000.0
2002-01-15,1459.65,1475.34,1491.7,1458.02,559820000.0
2002-01-16,1479.62,1458.84,1482.18,1439.4,637990000.0
2002-01-17,1419.52,1476.36,1476.38,1416.3,568210000.0
2002-01-18,1415.44,1405.55,1434.97,1376.89,776140000.0
2002-01-21,1366.97,1407.0,1412.21,1362.62,567700000.0
2002-01-22,1358.69,1360.29,1400.76,1348.79,705220000.0
2002-01-23,1444.96,1355.86,1445.7,1346.17,1050000000.0
2002-01-24,1456.4,1435.32,1478.54,1400.35,1370000000.0
2002-01-25,1451.48,1449.88,1464.9,1442.94,807900000.0
2002-01-28,1359.55,1444.5,1448.6,1357.55,1060000000.0
2002-01-29,1392.78,1343.36,1396.11,1339.2,730310000.0
2002-01-30,1396.61,1392.95,1408.05,1381.01,599350000.0
2002-01-31,1491.66,1413.22,1501.33,1413.22,1880000000.0
2002-02-01,1485.77,1494.58,1507.64,1480.77,1330000000.0
2002-02-04,1511.33,1485.68,1513.67,1476.13,842460000.0
2002-02-05,1518.28,1510.57,1522.32,1502.09,961650000.0
2002-02-06,1485.8,1517.81,1521.56,1484.25,832070000.0
2002-02-07,1515.39,1482.36,1521.03,1481.07,961300000.0
2002-02-08,1506.62,1520.72,1530.13,1506.07,710810000.0
2002-02-25,1530.28,1540.49,1544.57,1521.66,807030000.0
2002-02-26,1531.43,1529.38,1531.72,1507.58,663470000.0
2002-02-27,1538.32,1531.32,1544.92,1524.68,711390000.0
2002-02-28,1524.7,1537.93,1544.39,1521.08,647800000.0
2002-03-01,1502.54,1521.53,1521.57,1501.56,569350000.0
2002-03-04,1526.8,1497.83,1527.4,1494.83,552070000.0
2002-03-05,1560.08,1529.3,1566.07,1529.3,1170000000.0
2002-03-06,1569.21,1564.69,1594.67,1563.92,1610000000.0
2002-03-07,1613.0,1569.17,1613.26,1569.07,1630000000.0
2002-03-08,1640.26,1622.87,1645.29,1611.23,2320000000.0
2002-03-11,1664.09,1643.59,1664.52,1632.62,1950000000.0
2002-03-12,1643.69,1665.24,1672.04,1641.58,2100000000.0
2002-03-13,1623.43,1636.94,1655.63,1621.8,1500000000.0
2002-03-14,1665.15,1621.08,1665.79,1621.08,1200000000.0
2002-03-15,1620.98,1671.83,1676.51,1620.56,1400000000.0
2002-03-18,1623.88,1641.43,1657.68,1610.99,1290000000.0
2002-03-19,1665.36,1624.32,1665.62,1624.29,1330000000.0
2002-03-20,1682.51,1673.27,1686.11,1664.37,1800000000.0
2002-03-21,1685.02,1686.95,1693.87,1675.24,1340000000.0
2002-03-22,1669.69,1684.07,1684.46,1659.52,1020000000.0
2002-03-25,1675.29,1667.85,1677.05,1663.39,879260000.0
2002-03-26,1649.48,1674.7,1675.21,1641.91,925380000.0
2002-03-27,1654.23,1646.68,1655.18,1635.82,717040000.0
2002-03-28,1650.67,1653.98,1666.52,1645.34,793440000.0
2002-03-29,1603.9,1648.09,1648.09,1596.25,1200000000.0
2002-04-01,1608.51,1598.03,1609.92,1589.41,667970000.0
2002-04-02,1582.88,1608.52,1610.73,1575.97,771820000.0
2002-04-03,1594.51,1582.74,1603.8,1582.67,639960000.0
2002-04-04,1641.7,1595.02,1643.54,1583.63,910310000.0
2002-04-05,1634.64,1650.5,1657.09,1628.55,1010000000.0
2002-04-08,1640.65,1633.83,1643.68,1631.07,667490000.0
2002-04-09,1667.52,1641.85,1671.86,1640.69,1600000000.0
2002-04-10,1677.66,1670.8,1677.94,1663.47,1200000000.0
2002-04-11,1649.53,1679.34,1680.3,1649.27,944880000.0
2002-04-12,1658.98,1648.45,1664.41,1648.45,813350000.0
2002-04-15,1649.5,1660.57,1664.52,1638.64,726760000.0
2002-04-16,1640.29,1647.51,1654.74,1635.75,617540000.0
2002-04-17,1644.39,1641.72,1649.43,1630.23,584100000.0
2002-04-18,1628.14,1644.15,1646.25,1626.03,730470000.0
2002-04-19,1635.17,1625.25,1635.53,1603.96,862770000.0
2002-04-22,1627.48,1633.64,1637.18,1619.16,550120000.0
2002-04-23,1624.55,1626.63,1634.86,1621.87,499910000.0
2002-04-24,1611.05,1623.47,1626.38,1609.2,503070000.0
2002-04-25,1615.92,1609.94,1616.76,1603.64,468890000.0
2002-04-26,1640.59,1615.52,1643.15,1615.52,703900000.0
2002-04-29,1665.81,1643.55,1667.16,1640.56,1050000000.0
2002-04-30,1667.75,1668.31,1673.75,1657.82,970240000.0
2002-05-08,1652.37,1669.87,1670.92,1651.69,475010000.0
2002-05-09,1650.58,1648.46,1659.25,1646.82,557310000.0
2002-05-10,1638.2,1650.91,1652.29,1636.86,601490000.0
2002-05-13,1623.94,1634.9,1634.92,1618.46,567220000.0
2002-05-14,1616.23,1622.33,1629.88,1613.55,533429999.99999994
2002-05-15,1598.35,1614.9,1618.14,1597.92,603460000.0
2002-05-16,1549.5,1592.24,1592.24,1546.94,807650000.0
2002-05-17,1567.5,1549.08,1570.15,1540.58,716280000.0
2002-05-20,1541.53,1564.97,1564.98,1529.35,478270000.0
2002-05-21,1588.11,1575.02,1599.11,1564.55,971070000.0
2002-05-22,1564.49,1590.79,1591.03,1563.16,572940000.0
2002-05-23,1571.61,1571.08,1585.74,1568.1,819140000.0
2002-05-24,1549.47,1572.94,1574.13,1544.42,564800000.0
2002-05-27,1555.05,1555.04,1562.63,1545.62,382220000.0
2002-05-28,1558.52,1557.62,1569.41,1557.23,378070000.0
2002-05-29,1524.81,1558.13,1558.14,1520.12,517000000.0
2002-05-30,1523.52,1524.22,1530.77,1506.54,552690000.0
2002-05-31,1515.73,1523.01,1532.03,1513.26,421430000.0
2002-06-03,1483.35,1510.25,1510.26,1480.09,517919999.99999994
2002-06-04,1490.51,1484.01,1498.05,1474.36,457840000.0
2002-06-05,1462.0,1491.07,1491.07,1460.48,440840000.0
2002-06-06,1521.26,1458.61,1532.73,1455.31,877560000.0
2002-06-07,1529.51,1522.88,1540.83,1508.43,985850000.0
2002-06-10,1517.23,1529.34,1529.38,1511.26,448490000.0
2002-06-11,1530.96,1515.99,1534.38,1515.75,500340000.0
2002-06-12,1524.84,1531.75,1531.75,1513.92,381860000.0
2002-06-13,1511.71,1524.77,1529.44,1511.22,356450000.0
2002-06-14,1494.25,1508.64,1508.65,1493.24,392000000.0
2002-06-17,1496.24,1489.13,1496.84,1481.25,293320000.0
2002-06-18,1524.07,1496.83,1527.77,1496.81,536520000.0
2002-06-19,1507.67,1523.95,1524.01,1506.43,305290000.0
2002-06-20,1516.15,1511.12,1528.36,1510.53,397510000.0
2002-06-21,1562.72,1517.28,1564.92,1517.26,1250000000.0
2002-06-24,1707.31,1704.7,1709.07,1647.5,4850000000.0
2002-06-25,1706.59,1718.23,1748.89,1690.61,4219999999.9999995
2002-06-26,1712.91,1698.11,1719.08,1684.91,2430000000.0
2002-06-27,1723.55,1714.74,1730.67,1706.14,2200000000.0
2002-06-28,1732.76,1724.73,1747.23,1711.0,2970000000.0
2002-07-01,1713.7,1736.29,1740.38,1712.77,1550000000.0
2002-07-02,1724.95,1707.45,1725.89,1698.83,1340000000.0
2002-07-03,1730.92,1727.09,1736.08,1719.62,1390000000.0
2002-07-04,1713.13,1731.9,1735.83,1710.29,1390000000.0
2002-07-05,1722.19,1709.84,1722.48,1704.19,1140000000.0
2002-07-08,1732.93,1723.58,1737.86,1721.12,1090000000.0
2002-07-09,1729.99,1733.83,1741.92,1724.39,1050000000.0
2002-07-10,1701.82,1728.52,1729.73,1698.83,1220000000.0
2002-07-11,1696.94,1698.21,1712.2,1689.22,918740000.0
2002-07-12,1698.3,1696.64,1706.44,1693.21,808400000.0
2002-07-15,1687.94,1696.81,1697.38,1685.54,799980000.0
2002-07-16,1691.62,1687.67,1704.77,1686.81,705640000.0
2002-07-17,1701.72,1692.45,1702.24,1680.2,630030000.0
2002-07-18,1704.91,1703.81,1711.69,1695.4,816780000.0
2002-07-19,1713.86,1706.36,1714.09,1703.38,718320000.0
2002-07-22,1681.01,1712.02,1712.33,1678.5,833390000.0
2002-07-23,1673.86,1676.9,1684.65,1670.38,654090000.0
2002-07-24,1672.4,1673.68,1679.66,1667.44,524850000.0
2002-07-25,1665.11,1675.47,1682.89,1662.38,526820000.00000006
2002-07-26,1657.5,1665.09,1670.23,1656.82,507630000.0
2002-07-29,1665.67,1654.92,1665.95,1647.27,483200000.0
2002-07-30,1669.0,1666.58,1672.12,1656.85,588780000.0
2002-07-31,1651.59,1667.62,1671.48,1649.01,510310000.0
2002-08-01,1653.01,1650.05,1659.97,1639.22,482500000.0
2002-08-02,1661.87,1653.64,1662.71,1653.17,403180000.0
2002-08-05,1653.96,1661.4,1661.58,1652.4,380350000.0
2002-08-06,1670.62,1652.94,1679.81,1649.89,678120000.0
2002-08-07,1668.07,1670.17,1670.81,1663.93,349660000.0
2002-08-08,1659.8,1668.51,1675.3,1657.47,401310000.0
2002-08-09,1647.05,1658.44,1658.77,1642.77,463680000.0
2002-08-12,1634.57,1642.48,1642.59,1633.09,419620000.0
2002-08-13,1636.63,1633.68,1642.41,1633.55,292340000.0
2002-08-14,1646.72,1636.89,1647.09,1635.29,296340000.0
2002-08-15,1634.37,1646.62,1647.07,1632.13,320740000.0
2002-08-16,1646.79,1632.96,1652.98,1624.05,571630000.0
2002-08-19,1644.3,1645.93,1650.09,1641.4,354080000.0
2002-08-20,1671.35,1644.62,1673.91,1644.25,806280000.0
2002-08-21,1673.55,1671.99,1677.95,1668.36,624340000.0
2002-08-22,1686.11,1672.7,1696.28,1672.43,888270000.0
2002-08-23,1683.21,1686.3,1688.12,1679.12,549980000.0
2002-08-26,1670.68,1682.14,1682.32,1668.82,495180000.0
2002-08-27,1679.69,1670.63,1680.06,1670.11,613370000.0
2002-08-28,1676.77,1680.75,1683.51,1675.53,559890000.0
2002-08-29,1667.32,1676.86,1680.17,1665.72,435040000.0
2002-08-30,1666.62,1666.98,1669.14,1664.82,395080000.0
2002-09-02,1668.77,1666.34,1669.9,1663.17,344460000.0
2002-09-03,1674.07,1669.59,1680.28,1669.58,386770000.0
2002-09-04,1663.97,1674.45,1675.96,1662.49,395060000.0
2002-09-05,1641.81,1662.89,1662.9,1639.82,601620000.0
2002-09-06,1631.38,1639.89,1644.8,1629.93,539430000.0
2002-09-09,1621.58,1628.45,1628.45,1617.01,418260000.0
2002-09-10,1625.11,1620.28,1627.35,1619.33,351200000.0
2002-09-11,1620.36,1625.33,1626.84,1605.98,435280000.0
2002-09-12,1624.56,1619.94,1631.66,1614.6,342850000.0
2002-09-13,1625.76,1624.5,1626.07,1621.42,306180000.0
2002-09-16,1604.08,1624.13,1624.14,1598.74,443820000.0
2002-09-17,1604.88,1603.46,1612.02,1593.98,428530000.0
2002-09-18,1594.58,1603.61,1605.22,1593.53,342690000.0
2002-09-19,1619.35,1593.57,1623.65,1585.07,550510000.0
2002-09-20,1604.91,1618.2,1618.2,1602.88,348520000.0
2002-09-23,1602.59,1602.28,1604.3,1597.29,249710000.0
2002-09-24,1596.73,1602.2,1602.29,1594.28,317500000.0
2002-09-25,1597.84,1595.81,1602.35,1590.49,357660000.0
2002-09-26,1587.65,1597.85,1599.98,1586.53,405340000.0
2002-09-27,1581.62,1587.24,1591.84,1577.53,390560000.0
2002-10-08,1562.99,1577.05,1577.05,1558.48,262380000.0
2002-10-09,1535.37,1570.65,1571.52,1534.91,1690000000.0
2002-10-10,1530.41,1532.18,1542.56,1528.35,508700000.0
2002-10-11,1524.05,1532.14,1536.87,1521.91,610710000.0
2002-10-14,1531.68,1522.87,1532.63,1509.14,549650000.0
2002-10-15,1524.73,1531.58,1534.58,1522.1,374170000.0
2002-10-16,1537.39,1524.91,1548.53,1524.91,499620000.0
2002-10-17,1513.1,1537.96,1538.79,1511.4,416900000.0
2002-10-18,1519.54,1511.18,1523.83,1500.54,408730000.0
2002-10-21,1524.92,1519.2,1525.26,1512.33,345670000.0
2002-10-22,1548.1,1525.08,1553.87,1525.07,648190000.0
2002-10-23,1548.96,1549.77,1550.09,1539.48,473000000.0
2002-10-24,1536.52,1549.79,1550.43,1535.9,442280000.0
2002-10-25,1520.31,1535.8,1542.59,1517.41,529280000.0
2002-10-28,1502.72,1518.09,1518.6,1500.01,508270000.0
2002-10-29,1510.88,1501.38,1511.77,1488.68,464590000.0
2002-10-30,1509.71,1511.11,1513.46,1498.45,374860000.0
2002-10-31,1507.5,1510.03,1521.87,1506.0,357920000.0
2002-11-01,1510.76,1507.38,1511.1,1498.21,358180000.0
2002-11-04,1531.84,1516.22,1532.23,1515.07,490830000.0
2002-11-05,1558.24,1533.81,1565.23,1532.29,1190000000.0
2002-11-06,1552.56,1558.91,1559.22,1548.73,647950000.0
2002-11-07,1554.24,1554.04,1559.82,1546.27,640630000.0
2002-11-08,1522.19,1570.0,1573.1,1517.39,940120000.0
2002-11-11,1504.4,1519.6,1526.13,1501.99,439870000.0
2002-11-12,1485.91,1504.58,1517.72,1481.16,806370000.0
2002-11-13,1490.46,1483.71,1491.24,1461.26,640030000.0
2002-11-14,1460.8,1488.91,1489.14,1459.71,531659999.99999994
2002-11-15,1463.69,1455.98,1481.22,1451.39,600440000.0
2002-11-18,1451.29,1463.72,1468.33,1447.49,412220000.0
2002-11-19,1462.17,1450.7,1464.76,1441.73,422840000.0
2002-11-20,1425.84,1459.21,1459.21,1423.8,569390000.0
2002-11-21,1390.63,1421.23,1421.23,1389.29,682790000.0
2002-11-22,1395.5,1392.57,1409.0,1375.54,676740000.0
2002-11-25,1398.44,1393.34,1403.51,1383.09,445880000.0
2002-11-26,1371.17,1398.44,1408.79,1371.01,532250000.0
2002-11-27,1378.75,1365.82,1384.0,1353.14,725720000.0
2002-11-28,1417.53,1378.14,1417.85,1372.38,794630000.0
2002-11-29,1434.18,1420.43,1450.19,1409.2,1510000000.0
2002-12-02,1395.67,1432.03,1432.03,1394.91,669510000.0
2002-12-03,1408.84,1391.72,1409.89,1388.51,522010000.0
2002-12-04,1414.45,1414.89,1432.9,1406.61,769690000.0
2002-12-05,1404.88,1411.89,1411.89,1395.08,478250000.0
2002-12-06,1405.53,1404.92,1417.0,1396.2,381720000.0
2002-12-09,1400.87,1404.51,1410.79,1395.93,328330000.0
2002-12-10,1383.84,1400.56,1406.89,1383.57,517750000.0
2002-12-11,1379.19,1381.4,1383.15,1367.31,442720000.0
2002-12-12,1383.91,1378.82,1399.77,1378.81,437990000.0
2002-12-13,1396.9,1375.78,1401.6,1367.93,559800000.0
2002-12-16,1408.52,1397.72,1409.94,1392.89,649100000.0
2002-12-17,1416.1,1409.17,1418.2,1403.58,581890000.0
2002-12-18,1411.72,1416.67,1424.48,1409.84,635420000.0
2002-12-19,1413.6,1411.28,1414.29,1402.64,482580000.0
2002-12-20,1427.94,1414.35,1431.36,1410.46,634340000.0
2002-12-23,1430.2,1429.95,1439.85,1429.29,638550000.0
2002-12-24,1430.83,1429.53,1431.12,1420.38,530690000.00000006
2002-12-25,1421.52,1431.59,1433.79,1420.93,543470000.0
2002-12-26,1384.15,1419.96,1420.0,1382.36,865210000.0
2002-12-27,1382.97,1379.33,1389.33,1367.85,685800000.0
2002-12-30,1366.36,1379.74,1379.75,1358.43,634730000.0
2002-12-31,1357.65,1364.97,1370.53,1348.71,650580000.0
2003-01-02,1320.63,1347.43,1351.34,1317.47,506570000.0
2003-01-03,1319.87,1317.58,1323.63,1312.8,364930000.0
2003-01-06,1334.68,1319.69,1334.89,1311.68,585050000.0
2003-01-07,1332.06,1335.63,1346.82,1326.19,654710000.0
2003-01-08,1372.07,1331.44,1373.12,1330.45,847730000.0
2003-01-09,1397.38,1374.62,1402.29,1365.37,1620000000.0
