,up_dt,up_price,down_dt,down_price,highest,weeks,rise_rate%,down_up%,id
9246,2017-03-03,22.13,2017-05-05,18.95,21.98,9,0.59,-14.37,600789
9247,2018-02-23,25.34,2018-12-14,19.68,30.47,41,20.77,-22.34,600789
9248,2020-01-23,32.78,2020-12-25,27.08,46.4,47,0.0,-17.39,600789
9249,2011-04-08,31.39,2012-06-01,33.76,46.01,58,43.2,7.55,600792
9250,2014-05-09,27.6,2015-08-21,28.96,53.07,63,95.76,4.93,600792
9251,2016-10-28,30.55,2017-04-28,24.8,31.88,26,5.74,-18.82,600792
9252,2017-09-22,28.62,2017-11-03,22.87,28.12,5,0.0,-20.09,600792
9253,2019-03-29,19.85,2019-09-06,17.78,25.35,23,24.26,-10.43,600792
9254,2020-12-11,19.06,2021-12-31,20.84,26.98,55,48.49,9.34,600792
9255,2011-04-08,14.5,2012-03-23,14.38,20.57,47,44.45,-0.83,600793
9256,2013-03-15,13.56,2014-01-30,12.31,15.0,46,5.56,-9.22,600793
9257,2014-08-22,16.24,2017-10-13,39.57,56.29,126,252.25,143.66,600793
9258,2019-04-19,26.61,2020-01-03,21.19,24.96,37,0.89,-20.37,600793
9259,2020-10-09,20.38,2020-10-16,19.76,19.76,1,0.0,-3.04,600793
9260,2021-01-22,34.79,2022-02-15,22.85,29.6,55,13.06,-34.32,600793
9261,2012-07-13,45.61,2012-07-27,43.81,45.7,2,0.0,-3.95,600794
9262,2013-01-18,63.79,2014-01-30,60.11,80.71,52,23.41,-5.77,600794
9263,2014-02-21,77.13,2015-09-18,104.93,277.92,80,250.55,36.04,600794
9264,2016-10-28,109.07,2017-04-21,94.09,126.6,25,14.83,-13.73,600794
9265,2019-04-12,98.82,2020-01-03,74.23,120.89,38,18.55,-24.88,600794
9266,2021-03-12,68.12,2021-06-25,61.33,70.69,15,4.06,-9.97,600794
9267,2012-07-13,609.21,2012-10-19,552.02,624.61,13,0.0,-9.39,600795
9268,2013-02-01,633.41,2013-07-19,545.42,681.8,23,7.27,-13.89,600795
9269,2014-08-08,585.02,2015-10-30,1013.95,1658.46,64,184.56,73.32,600795
9270,2017-01-06,844.58,2018-02-09,811.58,1002.96,44,18.14,-3.91,600795
9271,2019-04-12,802.79,2019-06-21,745.59,791.79,10,0.0,-7.13,600795
9272,2013-10-11,38.06,2014-02-07,32.11,43.17,17,8.63,-15.63,600796
9273,2014-04-18,34.55,2014-04-30,31.5,31.8,2,0.0,-8.83,600796
9274,2014-08-08,35.92,2015-09-25,55.22,143.04,59,277.31,53.73,600796
9275,2015-11-20,83.83,2016-02-19,61.4,92.84,12,18.63,-26.76,600796
9276,2016-11-11,94.59,2017-04-28,63.16,92.53,24,0.75,-33.23,600796
9277,2020-02-21,34.85,2020-02-28,33.94,33.94,1,0.0,-2.61,600796
9278,2020-03-06,37.68,2020-03-20,35.69,35.69,2,2.18,-5.28,600796
9279,2020-03-27,36.53,2020-07-03,33.56,41.42,14,12.22,-8.13,600796
9280,2020-07-31,36.68,2020-11-06,31.34,39.43,14,0.0,-14.56,600796
9281,2011-04-22,81.52,2011-08-19,68.36,95.07,17,18.08,-16.14,600797
9282,2013-05-31,57.48,2016-02-19,113.92,287.55,125,464.93,98.19,600797
9283,2016-07-29,200.48,2017-06-02,132.9,226.55,34,8.94,-33.71,600797
9284,2017-09-15,191.88,2017-12-01,151.0,191.24,10,5.22,-21.3,600797
9285,2019-04-12,123.41,2019-08-30,97.34,124.05,20,0.0,-21.12,600797
9286,2019-11-01,133.41,2020-04-03,103.42,130.88,21,0.0,-22.48,600797
9287,2020-09-04,111.14,2020-09-30,99.11,104.56,4,2.36,-10.82,600797
9288,2011-04-01,29.4,2011-09-02,25.72,30.12,22,0.17,-12.52,600798
9289,2013-01-18,21.64,2013-07-12,19.82,23.45,24,6.59,-8.41,600798
9290,2013-10-11,21.53,2013-11-15,20.5,21.12,5,0.0,-4.78,600798
9291,2013-12-13,23.76,2014-02-21,21.64,22.2,10,1.42,-8.92,600798
9292,2014-04-18,23.86,2014-07-04,21.48,21.89,11,0.23,-9.97,600798
9293,2014-07-18,21.79,2015-12-04,39.02,69.3,66,212.16,79.07,600798
9294,2015-12-18,39.13,2015-12-25,40.83,40.83,1,0.0,4.34,600798
9295,2017-02-24,33.95,2017-07-07,31.99,42.23,19,26.1,-5.77,600798
9296,2017-08-04,34.52,2017-12-29,29.76,36.64,20,8.4,-13.79,600798
9297,2019-04-19,29.09,2019-07-05,24.69,26.5,11,2.2,-15.13,600798
9298,2019-07-19,25.62,2019-09-30,22.57,24.84,11,0.0,-11.9,600798
9299,2019-10-18,22.98,2019-11-08,22.57,23.08,3,0.0,-1.78,600798
9300,2020-12-04,23.5,2021-11-26,25.57,34.0,51,56.03,8.81,600798
9301,2012-10-19,59.01,2013-11-08,49.31,75.11,54,38.81,-16.44,600800
9302,2014-08-22,58.05,2015-09-18,62.1,226.59,56,317.14,6.98,600800
9303,2015-12-25,117.64,2016-01-15,65.73,113.48,3,0.0,-44.13,600800
9304,2016-08-26,89.71,2017-06-16,79.05,122.01,41,42.62,-11.88,600800
9305,2019-03-29,77.56,2019-07-19,52.08,92.91,16,14.29,-32.85,600800
9306,2021-03-19,48.67,2021-06-18,41.1,47.5,13,0.0,-15.55,600800
9307,2013-01-18,37.04,2013-06-28,27.87,44.77,22,10.24,-24.76,600801
9308,2014-09-05,32.18,2015-09-18,32.18,59.21,54,83.14,0.0,600801
9309,2016-10-14,31.37,2020-12-31,127.09,166.82,216,420.82,305.13,600801
9310,2021-10-15,123.0,2021-11-05,108.65,121.45,3,0.0,-11.67,600801
9311,2013-05-24,27.12,2013-08-16,20.62,26.66,12,1.87,-23.97,600802
9312,2014-03-28,24.36,2014-06-20,18.09,27.38,12,15.82,-25.74,600802
9313,2014-08-15,23.36,2015-08-28,24.26,51.58,54,130.89,3.85,600802
9314,2016-08-19,29.86,2017-06-16,30.38,48.06,42,64.93,1.74,600802
9315,2018-09-07,28.05,2018-11-23,25.89,27.18,10,6.38,-7.7,600802
9316,2018-11-30,26.8,2019-02-01,24.08,26.5,9,0.0,-10.15,600802
9317,2019-03-08,27.21,2019-08-02,25.3,34.01,21,14.05,-7.02,600802
9318,2020-01-17,34.52,2020-12-18,35.15,48.75,47,66.38,1.83,600802
9319,2013-03-01,51.18,2013-06-14,42.44,52.01,15,0.0,-17.08,600803
9320,2013-09-27,47.37,2015-08-28,57.91,124.55,100,154.81,22.25,600803
9321,2016-12-09,64.01,2018-03-09,62.19,82.69,62,20.72,-2.84,600803
9322,2018-09-14,70.55,2018-11-23,52.8,80.49,9,8.65,-25.16,600803
9323,2020-01-23,52.98,2020-02-28,48.23,53.78,4,8.49,-8.97,600803
9324,2013-02-22,53.32,2014-05-09,107.37,151.4,63,183.95,101.37,600804
9325,2014-08-22,120.99,2015-09-11,162.87,364.64,50,207.64,34.61,600804
9326,2016-10-21,174.34,2017-05-05,156.56,185.35,27,8.03,-10.2,600804
9327,2017-11-17,169.14,2017-12-29,136.12,161.21,6,0.67,-19.52,600804
9328,2020-06-19,71.65,2020-12-31,58.02,82.5,28,11.32,-19.02,600804
9329,2013-03-29,13.3,2013-05-10,12.91,13.13,6,4.87,-2.93,600806
9330,2014-09-05,12.65,2016-05-20,14.71,36.41,54,189.2,16.28,600806
9331,2011-04-08,40.42,2012-01-13,37.55,63.79,39,50.48,-7.1,600807
9332,2013-10-11,39.19,2015-02-13,43.56,55.01,68,43.07,11.15,600807
9333,2015-03-06,52.45,2015-10-30,85.02,210.94,29,274.07,62.1,600807
9334,2015-11-13,100.42,2016-03-11,69.88,116.97,12,8.22,-30.41,600807
9335,2017-12-08,67.46,2018-05-18,55.13,64.97,3,0.0,-18.28,600807
9336,2019-04-26,31.3,2019-11-22,22.93,33.92,30,0.0,-26.74,600807
9337,2020-06-19,29.77,2020-10-30,22.1,35.96,19,13.51,-25.76,600807
9338,2012-05-04,116.01,2013-04-03,85.85,133.18,46,16.93,-26.0,600809
9339,2014-10-17,56.36,2015-08-28,51.78,87.48,45,69.11,-8.13,600809
9340,2016-06-03,71.86,2018-09-14,134.32,196.64,115,183.22,86.92,600809
9341,2011-05-27,30.1,2011-11-25,17.48,38.87,25,13.95,-41.93,600810
9342,2013-12-27,9.2,2014-04-25,6.31,8.53,17,0.95,-31.41,600810
9343,2014-08-01,7.99,2015-09-02,12.57,31.49,57,258.66,57.32,600810
9344,2016-08-26,14.21,2017-05-26,11.98,22.3,34,60.66,-15.69,600810
9345,2018-03-09,18.38,2018-12-28,18.67,44.36,41,145.35,1.58,600810
9346,2019-04-04,32.39,2019-06-14,23.22,32.75,10,9.2,-28.31,600810
9347,2013-02-08,115.11,2013-07-19,79.0,109.81,22,6.6,-31.37,600811
9348,2013-10-11,108.87,2014-04-04,93.94,123.24,23,21.65,-13.71,600811
9349,2014-04-11,104.71,2014-04-25,95.07,102.82,2,0.0,-9.21,600811
9350,2014-09-12,104.9,2015-10-09,134.2,305.28,51,180.41,27.93,600811
9351,2016-12-16,124.94,2017-05-12,110.19,128.91,21,3.65,-11.81,600811
9352,2019-04-26,89.06,2019-05-10,84.15,86.11,2,0.0,-5.51,600811
9353,2020-05-15,84.89,2020-11-27,88.57,118.06,28,47.17,4.34,600811
9354,2013-03-15,28.93,2013-06-07,24.01,29.18,12,6.54,-17.01,600812
9355,2014-08-08,24.15,2015-09-30,28.0,57.28,60,135.33,15.94,600812
9356,2015-12-25,42.52,2016-01-29,31.33,39.82,5,0.0,-26.32,600812
9357,2019-03-29,22.99,2019-06-28,19.76,24.19,13,2.85,-14.05,600812
9358,2019-08-23,30.08,2021-01-08,49.66,87.23,70,133.49,65.09,600812
9359,2013-03-15,34.27,2015-09-25,45.23,91.97,132,169.87,31.98,600814
9360,2015-12-04,54.85,2016-01-29,43.79,64.27,8,19.84,-20.16,600814
9361,2016-08-19,55.13,2016-11-04,50.23,53.91,10,0.0,-8.89,600814
9362,2016-12-23,57.79,2017-05-26,44.35,67.17,20,6.05,-23.26,600814
9363,2017-09-15,55.14,2017-10-13,56.26,56.77,3,0.0,2.03,600814
9364,2017-10-27,52.9,2017-11-03,47.72,47.72,1,0.0,-9.79,600814
9365,2020-06-24,32.53,2021-02-05,29.73,45.6,32,34.75,-8.61,600814
9366,2021-04-23,36.17,2021-11-19,34.41,44.43,30,11.86,-4.87,600814
9367,2013-09-06,79.18,2014-04-25,65.51,79.03,31,0.0,-17.26,600816
9368,2014-05-16,71.9,2016-04-01,206.35,283.15,95,293.54,187.0,600816
9369,2016-07-29,244.75,2018-03-30,332.53,419.46,85,71.38,35.87,600816
9370,2019-04-19,258.02,2019-05-24,198.5,227.93,5,0.0,-23.07,600816
9371,2014-07-11,31.51,2017-06-02,36.86,67.61,69,106.7,16.98,600817
9372,2019-04-04,27.01,2019-09-12,22.53,31.0,23,5.3,-16.59,600817
9373,2020-02-14,28.12,2021-11-12,39.89,51.51,91,84.76,41.86,600817
9374,2011-03-25,23.13,2011-05-27,17.37,22.48,9,0.0,-24.9,600818
9375,2012-05-11,17.8,2012-12-14,14.45,17.7,30,0.0,-18.82,600818
9376,2013-02-22,16.07,2014-02-21,18.56,21.64,52,33.33,15.49,600818
9377,2014-03-07,19.54,2016-02-19,55.99,103.68,101,396.79,186.54,600818
9378,2019-04-12,22.37,2019-06-21,17.92,21.48,10,0.0,-19.89,600818
9379,2019-11-15,18.09,2020-02-14,15.53,18.76,12,7.75,-14.15,600818
9380,2020-06-24,16.7,2020-09-30,13.27,18.58,14,6.72,-20.54,600818
9381,2021-06-04,15.29,2021-07-23,13.25,14.44,7,0.77,-13.34,600818
9382,2013-09-18,14.57,2015-08-21,16.39,30.62,75,116.55,12.49,600819
9383,2016-08-26,18.0,2017-06-02,14.8,20.48,39,16.83,-17.78,600819
9384,2019-03-15,13.76,2019-09-27,11.55,14.5,28,3.2,-16.06,600819
9385,2020-02-14,12.53,2020-04-30,12.02,13.15,11,0.61,-4.07,600819
9386,2020-08-07,13.18,2020-10-30,11.55,12.93,12,0.0,-12.37,600819
9387,2020-12-04,12.71,2021-12-03,13.59,16.32,52,29.52,6.92,600819
9388,2012-12-28,92.38,2013-07-19,73.55,100.58,28,7.24,-20.38,600820
9389,2013-09-06,94.64,2014-02-28,90.82,101.01,25,4.39,-4.04,600820
9390,2014-03-07,101.29,2015-12-31,276.49,587.25,95,493.0,172.97,600820
9391,2016-10-21,269.13,2017-06-23,261.49,312.15,35,15.26,-2.84,600820
9392,2019-03-01,193.56,2019-08-09,158.46,209.97,23,7.23,-18.13,600820
9393,2020-07-10,175.73,2020-11-13,162.14,176.01,18,2.81,-7.73,600820
9394,2020-12-04,164.12,2020-12-18,159.88,159.88,2,0.36,-2.58,600820
9395,2021-09-24,174.03,2021-12-10,153.37,166.67,11,0.0,-11.87,600820
9396,2013-03-22,25.1,2013-04-26,22.24,23.93,5,2.79,-11.39,600821
9397,2013-09-06,26.59,2014-06-13,25.23,31.91,40,16.84,-5.11,600821
9398,2014-08-15,28.34,2015-09-30,39.77,112.79,59,276.34,40.33,600821
9399,2015-12-11,62.29,2016-02-05,40.68,68.46,8,13.21,-34.69,600821
9400,2016-07-18,60.86,2017-05-19,48.85,86.44,32,28.34,-19.73,600821
9401,2019-09-27,27.82,2019-12-20,25.68,29.12,12,4.41,-7.69,600821
9402,2020-01-10,26.66,2020-02-28,22.11,25.94,6,0.0,-17.07,600821
9403,2020-08-21,27.82,2021-03-05,23.48,29.12,28,3.93,-15.6,600821
9404,2011-03-11,21.25,2011-05-13,17.78,20.59,9,0.88,-16.33,600822
9405,2013-07-19,12.72,2014-06-27,19.01,31.85,49,183.62,49.45,600822
9406,2014-09-30,24.74,2014-12-31,16.72,25.68,13,1.82,-32.42,600822
9407,2015-03-27,24.98,2015-08-28,21.69,40.24,22,51.05,-13.17,600822
9408,2015-12-31,30.55,2017-05-26,22.69,42.95,51,47.29,-25.73,600822
9409,2019-04-12,28.86,2019-11-29,20.55,27.58,33,0.0,-28.79,600822
9410,2020-07-31,25.44,2021-02-05,18.11,26.94,27,10.05,-28.81,600822
9411,2011-03-11,173.12,2011-09-30,146.39,198.61,29,8.67,-15.44,600823
9412,2013-01-18,147.88,2013-04-03,120.28,139.83,10,0.0,-18.66,600823
9413,2013-09-30,127.71,2013-11-29,115.33,134.14,8,0.0,-9.69,600823
9414,2014-08-01,120.53,2015-10-30,214.88,333.29,65,174.27,78.28,600823
9415,2015-11-06,222.67,2016-01-29,173.3,240.31,12,8.74,-22.17,600823
9416,2016-09-30,205.3,2017-02-03,191.27,214.14,17,5.51,-6.83,600823
9417,2017-03-24,197.77,2017-05-12,180.62,202.44,7,3.45,-8.67,600823
9418,2017-09-15,214.24,2017-12-08,190.96,212.79,11,0.0,-10.87,600823
9419,2018-01-12,237.89,2018-04-04,189.5,226.97,12,1.96,-20.34,600823
9420,2019-04-04,221.15,2019-08-30,165.86,212.79,21,0.0,-25.0,600823
9421,2019-10-11,182.96,2019-11-29,161.49,180.77,7,3.97,-11.73,600823
9422,2020-02-14,172.04,2020-03-13,170.59,176.04,4,3.19,-0.84,600823
9423,2020-06-12,173.13,2021-02-10,191.32,278.27,35,56.77,10.51,600823
9424,2013-07-05,69.09,2016-01-29,146.6,328.76,134,367.92,112.19,600824
9425,2016-12-30,171.99,2017-05-12,133.72,184.5,19,0.0,-22.25,600824
9426,2019-03-29,102.27,2019-09-06,87.64,107.57,23,0.0,-14.31,600824
9427,2020-07-03,99.43,2021-01-29,77.17,112.91,30,0.0,-22.39,600824
9428,2021-04-30,96.67,2021-07-23,89.45,98.11,12,2.78,-7.47,600824
9429,2013-08-16,59.41,2014-08-08,85.7,110.49,51,72.34,44.25,600825
9430,2014-08-22,122.99,2015-09-02,85.85,233.66,54,104.27,-30.2,600825
9431,2017-02-24,95.32,2017-04-28,80.22,92.02,9,0.0,-15.84,600825
9432,2019-01-18,60.22,2019-08-02,48.52,81.91,27,28.35,-19.43,600825
9433,2020-01-10,62.72,2020-03-13,51.92,61.42,8,0.0,-17.22,600825
9434,2020-05-15,57.42,2020-12-18,55.79,76.08,31,23.27,-2.84,600825
9435,2011-04-01,39.39,2011-05-27,32.52,40.05,8,0.0,-17.44,600826
9436,2012-04-06,34.02,2012-11-23,33.6,44.29,32,24.97,-1.23,600826
9437,2013-03-22,40.08,2015-10-23,89.97,139.45,135,258.58,124.48,600826
9438,2015-11-13,96.35,2016-03-04,70.96,106.54,15,14.15,-26.35,600826
9439,2016-08-12,97.51,2017-01-26,84.15,97.22,23,0.0,-13.7,600826
9440,2018-09-14,49.79,2018-10-26,37.11,55.1,5,4.49,-25.47,600826
9441,2019-10-25,46.4,2020-02-21,38.59,44.32,16,0.0,-16.83,600826
9442,2020-08-06,41.18,2020-09-25,36.48,39.1,7,0.0,-11.41,600826
9443,2011-08-12,110.47,2011-10-14,90.59,108.28,8,0.0,-18.0,600827
9444,2013-09-30,65.99,2016-01-15,87.78,152.43,113,111.21,33.02,600827
9445,2017-01-20,93.57,2017-12-08,84.92,111.37,45,19.16,-9.24,600827
9446,2019-04-12,70.6,2019-08-23,60.83,70.09,19,0.0,-13.84,600827
9447,2020-06-19,102.39,2021-08-20,91.6,174.33,61,100.77,-10.54,600827
9448,2013-09-18,36.64,2014-04-30,31.5,38.77,32,5.44,-14.03,600828
9449,2014-08-22,36.84,2016-07-01,47.58,65.59,57,81.69,29.15,600828
9450,2016-08-05,51.98,2017-07-07,57.39,79.81,47,56.12,10.41,600828
9451,2019-04-12,50.12,2019-07-12,40.44,49.65,13,0.0,-19.31,600828
9452,2020-07-17,40.17,2020-10-16,36.84,41.31,13,2.15,-8.29,600828
9453,2012-05-04,79.91,2012-06-15,77.81,79.62,6,0.0,-2.63,600829
9454,2014-08-15,54.94,2015-09-30,67.9,161.92,51,185.62,23.59,600829
9455,2015-12-11,101.48,2016-02-05,74.91,107.32,8,0.0,-26.18,600829
9456,2016-07-22,97.27,2017-05-12,86.3,106.21,41,11.46,-11.28,600829
9457,2019-04-30,59.37,2019-06-28,56.57,59.08,8,0.0,-4.72,600829
9458,2019-08-16,59.49,2019-12-06,53.13,64.05,16,7.77,-10.69,600829
9459,2020-02-07,72.92,2020-10-30,55.52,66.09,38,6.19,-23.86,600829
9460,2011-04-15,116.24,2011-06-03,97.57,119.85,7,0.0,-16.06,600830
9461,2012-05-18,90.64,2012-07-20,75.28,90.54,9,1.58,-16.95,600830
9462,2013-07-19,79.09,2014-04-25,77.29,120.05,40,51.22,-2.28,600830
9463,2014-10-17,90.64,2015-09-02,84.11,205.39,46,139.33,-7.2,600830
9464,2015-12-31,136.52,2016-01-15,91.44,108.71,2,0.0,-33.02,600830
9465,2016-09-09,115.44,2017-05-19,94.55,128.09,35,18.37,-18.1,600830
9466,2019-03-29,66.95,2019-11-22,50.88,76.48,34,9.79,-24.0,600830
9467,2020-04-30,59.72,2020-11-06,56.1,77.59,27,22.91,-6.06,600830
9468,2013-02-01,57.53,2013-05-03,50.38,58.78,12,0.0,-12.43,600832
9469,2011-03-25,49.73,2012-01-06,32.77,59.31,40,23.67,-34.1,600833
9470,2013-03-01,44.17,2013-06-28,33.03,45.59,17,0.0,-25.22,600833
9471,2013-10-11,47.6,2015-09-25,78.83,184.47,102,288.85,65.61,600833
9472,2015-11-20,106.27,2016-01-22,78.41,112.5,9,17.02,-26.22,600833
9473,2016-08-26,97.72,2017-06-09,89.7,119.14,40,26.7,-8.21,600833
9474,2019-04-04,65.38,2019-06-28,53.03,61.63,12,0.0,-18.89,600833
9475,2019-07-26,52.61,2019-11-15,46.46,53.74,16,2.05,-11.69,600833
9476,2020-03-06,53.95,2020-03-13,49.79,49.79,1,0.0,-7.71,600833
9477,2020-03-20,49.52,2020-04-10,49.21,49.47,3,0.0,-0.63,600833
9478,2020-06-05,55.38,2021-01-15,50.6,72.95,32,36.0,-8.63,600833
9479,2013-03-01,20.34,2013-05-24,19.02,20.28,12,0.1,-6.49,600834
9480,2013-09-27,19.99,2016-02-26,40.3,70.46,125,223.95,101.6,600834
9481,2017-01-13,42.05,2017-06-30,35.79,41.53,7,2.8,-14.89,600834
9482,2019-04-04,25.24,2019-09-12,21.96,24.66,23,0.08,-13.0,600834
9483,2020-05-29,43.37,2021-02-05,24.2,43.97,36,0.0,-44.2,600834
9484,2021-06-18,38.08,2021-11-19,29.96,36.76,22,3.99,-21.32,600834
9485,2013-07-05,35.25,2014-07-25,48.91,69.03,55,79.63,38.75,600835
9486,2014-08-15,59.86,2016-01-29,63.77,125.72,76,111.86,6.53,600835
9487,2017-03-24,66.29,2017-09-08,63.28,68.21,24,2.17,-4.54,600835
9488,2017-11-10,74.72,2018-05-04,63.83,83.65,25,14.04,-14.57,600835
9489,2019-04-12,60.63,2019-06-06,50.99,60.76,8,0.0,-15.9,600835
9490,2019-08-02,59.28,2019-11-22,52.82,67.74,16,11.63,-10.9,600835
9491,2020-07-24,57.53,2021-06-25,57.64,74.42,48,24.49,0.19,600835
9492,2011-03-25,69.43,2011-05-27,51.4,66.14,9,0.82,-25.97,600836
9493,2013-04-12,37.67,2013-08-02,34.93,41.39,16,1.87,-7.27,600836
9494,2013-08-27,47.47,2016-03-11,120.29,185.3,131,265.48,153.4,600836
9495,2019-03-22,60.33,2019-07-05,45.58,61.84,15,9.55,-24.45,600836
9496,2019-12-13,58.39,2020-11-06,48.49,70.77,46,26.81,-16.95,600836
9497,2021-01-15,58.07,2021-02-10,50.53,55.92,4,0.0,-12.98,600836
9498,2012-03-23,138.71,2012-11-30,124.71,161.41,35,16.73,-10.09,600837
9499,2013-01-04,158.26,2014-01-30,160.41,201.24,55,35.33,1.36,600837
9500,2014-11-07,170.54,2015-09-02,194.39,426.96,43,126.3,13.98,600837
9501,2016-08-05,243.36,2017-04-21,235.08,269.06,36,7.29,-3.4,600837
9502,2019-03-01,217.51,2020-04-10,217.66,269.91,57,14.4,0.07,600837
9503,2020-08-14,253.49,2020-12-18,219.37,252.49,18,0.0,-13.46,600837
9504,2013-06-28,42.62,2016-02-05,101.62,176.19,136,398.56,138.43,600838
9505,2016-08-26,137.1,2017-05-12,98.54,159.69,36,10.74,-28.13,600838
9506,2019-04-19,63.71,2019-06-28,54.75,57.74,10,0.0,-14.06,600838
9507,2019-08-02,51.39,2019-08-09,47.84,47.84,1,0.0,-6.91,600838
9508,2020-06-19,63.0,2021-02-10,47.83,79.53,34,38.99,-24.08,600838
9509,2011-04-15,54.08,2011-09-16,34.17,56.87,22,0.0,-36.82,600839
9510,2013-05-31,20.69,2013-07-05,15.1,19.29,5,0.0,-27.02,600839
9511,2013-09-13,22.55,2015-11-06,133.94,282.55,105,1221.56,493.97,600839
9512,2017-03-03,72.78,2017-04-21,64.41,72.78,7,0.0,-11.5,600839
9513,2019-03-22,61.2,2019-09-12,41.94,57.94,25,4.17,-31.47,600839
9514,2020-07-10,50.31,2021-01-22,37.06,48.22,28,14.97,-26.34,600839
9515,2021-07-16,39.38,2021-07-30,35.2,39.15,2,0.0,-10.61,600839
9516,2021-08-13,41.24,2021-08-27,40.31,40.31,2,1.15,-2.26,600839
9517,2011-03-11,23.42,2011-07-29,19.82,25.83,20,13.74,-15.37,600841
9518,2012-04-06,23.43,2013-12-20,24.17,31.37,85,28.2,3.16,600841
9519,2014-10-31,23.37,2015-09-02,20.95,48.92,44,107.29,-10.36,600841
9520,2015-12-25,29.69,2016-01-29,21.51,31.63,5,1.67,-27.55,600841
9521,2016-07-01,28.98,2017-05-12,28.29,34.05,44,14.57,-2.38,600841
9522,2017-06-30,31.42,2017-08-18,26.86,31.42,7,0.0,-14.51,600841
9523,2017-12-01,31.63,2017-12-22,25.58,28.34,3,0.0,-19.13,600841
9524,2011-07-22,113.24,2012-01-13,79.74,127.97,24,11.97,-29.58,600844
9525,2014-10-24,36.39,2015-09-11,36.44,81.62,43,111.73,0.14,600844
9526,2015-12-18,46.02,2016-01-08,38.27,50.89,3,0.0,-16.84,600844
9527,2016-09-02,42.48,2017-05-05,37.05,51.22,34,20.57,-12.78,600844
9528,2019-09-30,25.81,2020-04-10,22.04,32.01,26,4.88,-14.61,600844
9529,2021-01-29,28.14,2021-10-22,17.89,31.13,38,22.99,-36.43,600844
9530,2012-06-15,55.62,2012-06-29,53.68,54.54,2,0.0,-3.49,600846
9531,2013-03-29,54.11,2015-08-28,98.67,203.0,126,286.74,82.35,600846
9532,2015-11-20,151.32,2016-01-29,88.31,139.78,10,9.19,-41.64,600846
9533,2016-08-12,111.72,2016-09-30,107.19,115.72,7,0.0,-4.05,600846
9534,2016-10-28,111.4,2016-11-04,112.37,112.37,1,0.0,0.87,600846
9535,2017-08-18,143.88,2018-01-05,117.34,174.63,19,31.64,-18.45,600846
9536,2019-03-15,112.37,2019-09-30,93.71,129.1,29,4.82,-16.61,600846
9537,2019-10-25,95.32,2020-04-10,99.53,112.59,23,7.41,4.42,600846
9538,2020-06-19,101.8,2020-12-18,101.26,119.39,26,18.28,-0.53,600846
9539,2021-03-19,114.75,2021-07-02,102.77,126.4,15,4.27,-10.44,600846
9540,2011-12-02,21.79,2012-02-24,19.37,20.68,11,0.0,-11.11,600847
9541,2012-03-09,19.45,2012-03-30,18.02,18.77,3,0.0,-7.35,600847
9542,2012-10-19,20.63,2014-02-14,23.13,25.42,68,29.69,12.12,600847
9543,2014-02-28,23.34,2014-12-26,21.3,27.11,31,14.73,-8.74,600847
9544,2015-03-13,26.76,2017-01-13,38.76,63.23,59,113.76,44.84,600847
9545,2019-03-15,19.17,2019-06-28,17.24,22.6,15,14.72,-10.07,600847
9546,2020-07-31,17.45,2020-10-30,13.89,18.14,13,3.66,-20.4,600847
9547,2021-09-10,13.31,2021-09-17,12.98,12.98,1,0.0,-2.48,600847
9548,2013-09-30,11.04,2016-02-19,24.73,53.99,92,380.34,124.0,600848
9549,2016-09-09,35.3,2017-02-03,29.44,38.99,19,15.7,-16.6,600848
9550,2017-02-17,33.15,2017-05-12,27.04,33.68,12,0.03,-18.43,600848
9551,2017-07-14,35.11,2018-06-14,33.45,50.78,47,42.6,-4.73,600848
9552,2019-03-22,47.0,2019-11-22,37.92,56.2,35,27.06,-19.32,600848
9553,2020-10-23,37.25,2020-10-30,35.5,35.5,1,0.0,-4.7,600848
9554,2020-11-06,37.34,2020-12-25,30.76,34.63,7,0.17,-17.62,600848
9555,2021-06-25,34.87,2021-08-06,28.77,35.75,6,2.08,-17.49,600848
9556,2013-02-22,98.62,2013-07-19,77.4,99.18,21,0.0,-21.52,600849
9557,2012-02-03,86.04,2012-11-16,78.96,121.26,40,36.55,-8.23,600850
9558,2013-05-17,98.01,2013-07-19,78.38,100.85,9,0.0,-20.03,600850
9559,2014-08-08,98.9,2015-09-18,138.02,354.35,58,259.97,39.56,600850
9560,2015-12-11,193.07,2016-01-15,130.2,208.35,5,0.0,-32.56,600850
9561,2019-03-22,125.74,2020-04-30,114.16,152.02,57,24.4,-9.21,600850
9562,2020-07-10,145.75,2020-11-06,129.88,161.42,17,17.95,-10.89,600850
9563,2021-01-22,138.07,2021-02-10,116.74,129.48,3,0.0,-15.45,600850
9564,2021-04-02,151.01,2021-08-27,142.77,154.8,21,5.22,-5.46,600850
9565,2013-05-17,56.37,2014-01-30,51.27,72.81,37,25.73,-9.05,600851
9566,2014-09-05,60.77,2015-09-30,74.51,148.88,56,139.82,22.61,600851
9567,2015-11-13,102.62,2017-01-13,98.45,117.45,55,11.85,-4.06,600851
9568,2018-01-05,91.37,2018-05-25,80.95,98.47,20,6.87,-11.4,600851
9569,2019-04-30,67.43,2019-05-24,60.95,63.8,3,0.0,-9.61,600851
9570,2019-12-13,64.07,2020-06-19,62.37,77.05,26,16.34,-2.65,600851
9571,2020-07-10,69.63,2020-10-30,59.52,74.19,16,11.36,-14.52,600851
