,up_dt,up_price,down_dt,down_price,highest,weeks,rise_rate%,down_up%,id
1355,2015-12-25,388.54,2016-02-26,288.32,379.04,8,0.0,-25.79,002241
1356,2016-08-26,71.61,2016-10-28,68.05,70.27,8,0.0,-4.97,002242
1357,2017-04-28,67.85,2017-05-12,62.64,65.06,2,0.0,-7.68,002242
1358,2018-07-27,66.06,2018-08-17,61.95,63.78,3,0.0,-6.22,002242
1359,2019-03-01,69.39,2021-01-29,101.88,152.07,99,109.75,46.82,002242
1360,2013-03-22,13.53,2013-04-26,13.24,13.9,5,0.0,-2.14,002243
1361,2015-11-20,22.59,2016-06-24,20.03,29.44,30,35.23,-11.33,002243
1362,2019-12-06,26.24,2020-04-10,24.79,28.43,17,4.22,-5.53,002244
1363,2021-03-19,27.71,2021-05-07,26.98,27.5,7,0.0,-2.63,002244
1364,2015-11-27,111.16,2016-03-11,88.06,139.94,14,24.27,-20.78,002245
1365,2016-05-06,129.11,2017-01-06,133.34,187.46,34,40.18,3.28,002245
1366,2020-02-14,71.82,2020-04-30,53.34,77.63,11,0.0,-25.73,002245
1367,2014-01-24,8.81,2014-02-07,9.41,9.41,2,3.98,6.81,002246
1368,2014-02-14,10.62,2015-09-11,14.9,33.99,82,238.88,40.3,002246
1369,2016-08-26,19.41,2016-12-23,18.99,22.26,16,16.85,-2.16,002246
1370,2017-01-26,23.27,2017-05-05,25.67,33.77,14,38.29,10.31,002246
1371,2020-02-21,13.79,2020-05-08,12.36,15.11,11,3.07,-10.37,002246
1372,2020-08-14,13.99,2020-09-18,12.83,13.31,5,0.0,-8.29,002246
1373,2021-08-20,12.19,2021-09-30,11.44,13.09,6,3.56,-6.15,002246
1374,2013-08-30,21.95,2014-06-27,23.94,34.55,43,57.76,9.07,002247
1375,2014-08-01,27.6,2017-05-19,85.32,121.5,122,325.87,209.13,002247
1376,2014-01-30,14.38,2014-05-09,11.8,16.4,14,13.42,-17.94,002248
1377,2014-09-05,16.86,2016-07-15,24.18,38.1,69,105.06,43.42,002248
1378,2016-07-22,29.06,2016-12-02,26.32,29.1,18,3.56,-9.43,002248
1379,2019-03-15,22.44,2019-05-10,19.08,21.84,8,0.0,-14.97,002248
1380,2015-03-13,92.31,2016-03-18,108.19,164.34,40,56.56,17.2,002249
1381,2011-08-12,58.44,2011-10-21,47.9,56.74,9,1.32,-18.04,002251
1382,2013-05-24,53.22,2013-06-28,47.14,52.32,5,0.0,-11.42,002251
1383,2013-10-11,60.73,2015-09-25,60.33,141.02,93,141.39,-0.66,002251
1384,2017-11-17,65.52,2018-03-16,70.46,84.21,12,18.76,7.54,002251
1385,2019-11-22,45.46,2020-12-31,42.96,68.17,57,52.27,-5.5,002251
1386,2013-01-11,49.96,2016-05-20,461.07,558.13,143,998.25,822.88,002252
1387,2014-07-11,60.09,2015-02-27,70.69,83.3,31,35.21,17.64,002253
1388,2015-03-13,72.14,2015-09-25,65.83,165.5,28,90.87,-8.75,002253
1389,2015-11-20,136.52,2016-08-12,117.98,139.26,37,14.83,-13.58,002253
1390,2020-08-07,59.37,2021-01-08,51.18,61.48,22,4.52,-13.79,002253
1391,2021-07-16,57.74,2021-10-15,51.52,57.95,13,1.51,-10.77,002253
1392,2014-04-04,41.24,2016-03-18,70.79,95.1,99,127.68,71.65,002254
1393,2013-06-14,21.65,2016-02-26,52.27,140.79,127,539.66,141.43,002256
1394,2016-07-01,119.23,2016-09-14,113.65,125.6,11,7.65,-4.68,002256
1395,2014-08-29,22.34,2015-10-23,36.56,57.74,60,149.42,63.65,002258
1396,2015-11-13,37.91,2016-02-26,28.49,41.76,13,7.02,-24.85,002258
1397,2016-05-06,35.0,2016-06-03,33.21,33.21,4,3.91,-5.11,002258
1398,2011-07-22,13.15,2011-11-18,10.47,14.85,16,2.2,-20.38,002259
1399,2014-06-20,15.79,2014-10-10,16.39,16.82,16,6.73,3.8,002259
1400,2011-03-25,17.77,2011-06-10,14.5,19.85,11,17.18,-18.4,002260
1401,2013-03-29,8.72,2015-09-25,41.49,133.38,122,1443.75,375.8,002260
1402,2015-11-20,92.56,2016-03-11,53.56,104.65,15,21.0,-42.13,002260
1403,2015-11-13,198.2,2016-03-11,124.97,201.58,13,0.1,-36.95,002261
1404,2014-07-11,74.65,2016-01-22,86.34,160.2,80,118.26,15.66,002262
1405,2018-04-20,133.15,2018-09-28,115.89,169.94,23,17.14,-12.96,002262
1406,2020-04-24,111.97,2021-03-12,112.95,159.72,46,42.75,0.88,002262
1407,2016-07-15,20.03,2016-08-12,17.24,18.77,4,0.0,-13.93,002263
1408,2017-01-06,19.33,2017-01-26,17.81,18.24,3,0.0,-7.86,002263
1409,2015-07-07,38.59,2015-07-31,37.01,41.92,3,8.01,-4.09,002264
1410,2015-12-25,41.29,2016-01-29,28.82,39.85,5,0.0,-30.2,002264
1411,2017-10-20,73.91,2018-01-19,43.63,61.0,13,0.0,-40.97,002264
1412,2013-03-15,6.52,2013-04-03,5.55,6.9,3,0.0,-14.88,002265
1413,2016-07-29,14.26,2016-08-26,14.03,14.45,4,5.01,-1.61,002265
1414,2016-09-09,17.66,2016-12-30,19.13,28.82,15,66.3,8.32,002265
1415,2019-04-19,14.69,2019-05-24,10.49,11.72,5,0.0,-28.59,002265
1416,2015-12-04,90.15,2015-12-25,88.38,88.48,3,3.41,-1.96,002266
1417,2017-10-20,176.22,2018-08-03,146.24,280.67,41,60.7,-17.01,002268
1418,2019-03-15,261.56,2019-05-31,202.25,288.0,11,13.54,-22.68,002268
1419,2014-10-24,21.42,2014-12-26,21.08,23.03,9,5.64,-1.59,002269
1420,2015-12-04,28.12,2016-01-06,27.44,30.11,5,4.58,-2.42,002269
1421,2021-04-23,14.06,2021-12-31,14.17,21.22,36,34.47,0.78,002269
1422,2022-01-07,14.24,2022-02-11,13.16,14.28,4,0.0,-7.58,002269
1423,2022-02-18,1609.7,2022-03-02,1425.79,1452.41,2,0.0,-11.43,002271
1424,2016-10-14,32.06,2017-02-03,31.4,39.22,16,17.85,-2.06,002272
1425,2015-11-27,178.65,2016-08-12,179.16,218.71,36,19.27,0.29,002273
1426,2011-08-19,15.29,2011-09-23,14.43,15.5,5,0.0,-5.62,002274
1427,2015-11-20,23.3,2016-02-26,15.91,26.81,13,18.73,-31.72,002274
1428,2014-04-11,23.46,2014-05-09,22.65,23.68,4,0.0,-3.45,002275
1429,2015-12-18,32.83,2016-01-15,25.64,34.63,4,0.0,-21.9,002275
1430,2020-03-06,24.12,2020-04-03,22.3,22.64,4,0.0,-7.55,002275
1431,2011-04-15,31.6,2011-05-13,28.56,29.78,4,0.0,-9.62,002276
1432,2014-02-28,22.8,2016-03-18,77.16,158.66,100,474.44,238.42,002276
1433,2019-10-25,23.2,2021-01-29,25.01,37.96,65,67.3,7.8,002276
1434,2013-09-27,41.07,2014-05-23,30.62,47.81,34,11.91,-25.44,002277
1435,2014-09-12,49.94,2014-12-12,42.74,49.94,13,10.29,-14.42,002277
1436,2013-05-31,18.97,2013-06-28,14.35,18.59,4,0.0,-24.35,002278
1437,2014-07-18,19.63,2017-04-21,24.69,48.17,106,153.79,25.78,002278
1438,2015-11-13,175.01,2016-03-18,146.03,215.64,17,9.01,-16.56,002279
1439,2018-04-20,124.96,2018-05-11,119.62,124.96,3,0.0,-4.27,002279
1440,2020-03-06,74.98,2020-03-27,64.31,69.08,3,0.0,-14.23,002279
1441,2015-11-06,282.98,2016-03-04,214.53,358.48,16,17.54,-24.19,002280
1442,2016-04-22,249.61,2016-11-04,230.86,242.73,2,0.0,-7.51,002280
1443,2016-11-18,228.98,2016-11-25,228.48,228.48,1,0.0,-0.22,002280
1444,2015-12-18,32.72,2016-03-04,21.24,34.56,10,0.0,-35.09,002282
1445,2016-12-02,44.47,2017-01-13,31.55,43.19,6,0.0,-29.05,002283
1446,2013-04-19,22.09,2015-10-16,81.94,168.4,129,620.27,270.94,002284
1447,2015-11-20,85.18,2016-08-19,109.54,137.68,36,59.28,28.6,002284
1448,2020-01-23,33.94,2020-03-20,31.84,34.66,7,13.12,-6.19,002284
1449,2015-12-04,188.4,2016-01-08,120.33,166.44,5,3.5,-36.13,002285
1450,2013-09-30,27.54,2014-05-09,22.84,33.46,31,12.66,-17.07,002286
1451,2015-03-06,32.76,2016-09-02,44.05,65.79,48,103.56,34.46,002286
1452,2016-10-21,54.26,2017-03-17,50.71,60.78,19,13.5,-6.54,002286
1453,2020-02-14,22.42,2021-02-05,28.61,76.5,51,216.9,27.61,002286
1454,2021-05-28,42.63,2021-06-25,35.7,40.06,4,0.0,-16.26,002286
1455,2011-03-25,25.49,2011-05-06,23.31,23.87,6,0.0,-8.55,002287
1456,2013-03-22,20.26,2014-07-04,22.38,26.02,67,34.54,10.46,002287
1457,2014-07-25,23.33,2015-10-30,32.1,50.53,66,109.06,37.59,002287
1458,2015-11-27,31.97,2016-03-11,29.38,48.1,14,46.65,-8.1,002287
1459,2016-04-29,38.42,2016-08-19,39.63,40.57,16,6.99,3.15,002287
1460,2021-06-04,38.77,2021-10-29,36.57,48.77,21,31.74,-5.67,002287
1461,2021-12-31,44.11,2022-02-18,38.75,43.58,6,0.0,-12.15,002287
1462,2014-02-28,31.37,2017-01-06,61.07,131.24,120,314.4,94.68,002288
1463,2020-01-23,37.11,2020-04-30,33.2,43.01,13,25.91,-10.54,002288
1464,2020-07-31,45.59,2022-01-28,51.78,77.14,78,47.3,13.58,002288
1465,2019-12-13,12.84,2020-12-18,13.2,20.64,52,60.37,2.8,002289
1466,2015-03-20,39.08,2016-03-11,49.76,162.64,42,161.02,27.33,002290
1467,2015-11-13,24.19,2016-03-11,17.76,30.25,16,19.94,-26.58,002291
1468,2016-09-14,23.61,2016-09-30,22.51,23.37,2,0.0,-4.66,002291
1469,2016-10-21,24.54,2016-12-09,29.66,29.66,7,26.97,20.86,002291
1470,2020-07-10,80.76,2020-10-16,57.64,76.54,14,5.07,-28.63,002292
1471,2014-09-05,48.22,2016-02-05,68.82,162.17,73,224.86,42.72,002293
1472,2014-03-21,10.74,2016-03-11,20.19,47.92,93,349.95,87.99,002295
1473,2016-05-06,25.78,2016-06-03,24.13,24.13,4,12.44,-6.4,002295
1474,2021-08-27,12.69,2021-09-30,10.78,12.51,5,3.9,-15.05,002295
1475,2015-12-31,107.73,2016-01-29,67.14,105.61,4,0.0,-37.68,002296
1476,2020-07-31,43.02,2020-12-18,37.71,47.1,20,4.48,-12.34,002296
1477,2021-08-27,41.74,2021-09-30,38.11,40.96,5,0.12,-8.7,002296
1478,2011-09-09,22.74,2011-10-14,21.81,21.81,4,2.25,-4.09,002298
1479,2012-02-17,25.49,2012-10-26,22.09,34.89,35,15.3,-13.34,002298
1480,2013-03-01,26.29,2013-05-17,28.93,30.82,11,17.9,10.04,002298
1481,2014-03-21,29.2,2014-04-11,23.68,26.05,3,0.0,-18.9,002298
1482,2015-11-13,54.98,2016-02-05,41.57,60.92,12,0.0,-24.39,002298
1483,2015-11-06,39.83,2016-12-30,43.53,62.93,58,62.07,9.29,002299
1484,2020-12-11,62.73,2021-06-11,60.09,70.91,26,15.62,-4.21,002299
1485,2011-04-22,32.27,2011-05-13,30.64,30.64,3,4.25,-5.05,002300
1486,2020-03-20,42.64,2020-04-03,36.04,38.32,2,0.0,-15.48,002300
1487,2020-04-24,37.74,2020-06-12,36.09,41.26,7,4.06,-4.37,002300
1488,2020-08-14,39.49,2020-11-13,38.12,41.84,13,7.56,-3.47,002300
1489,2021-08-27,47.18,2021-11-05,40.27,45.32,10,0.0,-14.65,002300
1490,2013-03-01,20.58,2013-05-24,20.19,20.19,12,4.67,-1.9,002301
1491,2011-03-25,37.8,2011-05-13,30.0,35.51,7,3.74,-20.63,002302
1492,2014-09-26,24.63,2016-01-15,27.9,60.1,63,138.97,13.28,002302
1493,2016-08-26,107.69,2016-10-21,105.69,112.25,7,6.85,-1.86,002303
1494,2016-04-01,240.54,2018-10-19,430.48,512.8,130,119.54,78.96,002304
1495,2013-01-04,12.84,2014-01-17,12.64,19.74,52,56.67,-1.56,002305
1496,2015-12-18,20.07,2016-01-22,14.85,20.64,5,0.0,-26.01,002305
1497,2017-09-22,18.96,2017-10-20,17.67,17.97,3,0.0,-6.8,002305
1498,2013-02-08,20.71,2013-03-22,18.79,20.15,5,0.0,-9.27,002306
1499,2016-11-18,37.51,2017-01-06,32.43,36.47,7,0.0,-13.54,002306
1500,2021-05-21,13.47,2021-07-02,13.27,13.99,6,5.74,-1.48,002306
1501,2015-09-25,34.51,2015-09-30,29.5,29.5,1,0.0,-14.52,002307
1502,2013-03-01,38.86,2013-11-08,30.38,45.32,36,21.5,-21.82,002308
1503,2020-02-21,27.94,2020-12-18,24.35,35.58,42,25.59,-12.85,002308
1504,2011-08-26,331.5,2011-10-14,287.7,322.8,6,0.0,-13.21,002310
1505,2016-05-20,370.19,2018-05-24,681.42,1019.3,103,148.69,84.07,002310
1506,2016-04-01,103.35,2016-08-05,99.1,110.97,18,8.02,-4.11,002311
1507,2017-03-24,106.3,2018-08-17,126.35,167.2,72,56.83,18.86,002311
1508,2018-12-21,144.44,2021-09-03,412.59,541.65,139,259.09,185.65,002311
1509,2015-11-13,407.02,2016-05-20,211.93,401.19,11,0.0,-47.93,002312
1510,2011-08-26,49.34,2011-09-23,44.12,46.2,4,0.0,-10.58,002313
1511,2013-04-19,43.0,2013-07-05,47.55,53.56,11,11.86,10.58,002313
1512,2016-07-22,51.12,2017-02-03,57.56,68.35,27,28.12,12.6,002313
1513,2017-09-01,62.69,2018-07-27,59.89,85.67,45,25.82,-4.47,002313
1514,2014-09-12,52.0,2015-09-18,61.6,151.1,53,194.03,18.46,002315
1515,2015-11-27,100.93,2016-02-26,72.36,114.14,12,10.98,-28.31,002315
1516,2020-07-31,51.51,2021-02-05,56.32,80.21,27,52.64,9.34,002315
1517,2021-02-26,57.44,2021-08-06,55.83,71.14,23,14.43,-2.8,002315
1518,2012-09-14,23.08,2013-01-04,20.02,23.98,15,2.22,-13.26,002316
1519,2013-01-25,21.33,2014-07-11,28.25,30.61,67,35.2,32.44,002316
1520,2014-08-15,31.33,2017-06-09,41.32,76.9,63,152.3,31.89,002316
1521,2015-11-13,125.59,2016-01-29,91.93,131.98,11,0.0,-26.8,002317
1522,2013-02-01,27.33,2014-04-25,33.35,45.4,63,70.23,22.03,002318
1523,2013-01-18,16.74,2013-12-06,15.47,25.06,45,46.12,-7.59,002319
1524,2016-05-27,30.73,2016-12-02,45.6,49.82,14,42.38,48.39,002319
1525,2016-11-11,57.17,2017-01-20,41.97,52.3,9,0.0,-26.59,002320
1526,2017-09-01,55.03,2018-08-24,54.5,97.02,50,83.26,-0.96,002320
1527,2019-12-20,63.41,2020-12-04,80.73,113.72,49,65.56,27.31,002320
1528,2021-09-24,93.82,2021-10-15,79.11,88.6,3,0.0,-15.68,002320
1529,2014-08-15,14.52,2015-09-30,16.72,33.24,58,135.41,15.15,002321
1530,2015-11-27,21.6,2016-05-20,20.2,26.82,24,5.59,-6.48,002321
1531,2013-03-29,41.44,2014-04-25,41.92,65.48,48,51.29,1.16,002322
1532,2015-11-20,100.8,2016-03-04,62.0,106.6,14,16.78,-38.49,002322
1533,2020-07-24,61.8,2020-12-25,54.64,75.64,22,9.37,-11.59,002322
1534,2021-04-23,16.76,2022-01-21,14.07,25.77,39,68.21,-16.05,002323
1535,2014-09-05,36.6,2015-09-30,39.62,88.36,42,143.42,8.25,002324
1536,2015-12-11,58.5,2016-02-26,49.9,68.92,10,7.19,-14.7,002324
1537,2011-08-26,51.33,2011-11-11,45.85,49.94,10,0.0,-10.68,002325
1538,2020-03-06,31.07,2020-03-20,27.86,29.21,2,0.0,-10.33,002325
1539,2016-06-24,108.26,2016-09-09,88.61,106.05,11,4.22,-18.15,002326
1540,2013-09-18,12.86,2014-12-26,12.88,18.82,53,44.66,0.16,002328
1541,2015-04-10,21.49,2015-09-02,12.1,30.93,21,59.6,-43.69,002328
1542,2015-12-18,19.36,2016-01-29,12.91,21.37,6,5.06,-33.32,002328
1543,2019-11-01,12.49,2019-11-15,10.45,11.06,2,0.0,-16.33,002328
1544,2020-02-14,16.79,2021-01-22,13.86,22.2,49,0.0,-17.45,002328
1545,2020-01-17,27.98,2020-12-04,28.2,41.87,45,50.56,0.79,002329
1546,2014-07-04,13.06,2016-04-01,22.52,39.0,77,216.56,72.43,002330
1547,2020-06-05,15.18,2020-09-30,13.88,17.48,17,24.5,-8.56,002330
1548,2013-02-22,30.97,2015-10-09,79.21,223.86,118,606.18,155.76,002331
1549,2015-11-13,97.88,2016-02-19,76.24,117.65,13,14.45,-22.11,002331
1550,2020-03-13,59.26,2020-04-03,48.77,60.53,3,0.0,-17.7,002331
1551,2013-03-29,13.29,2013-04-26,12.55,12.55,4,1.29,-5.57,002332
1552,2014-08-15,16.76,2015-09-18,16.93,42.26,54,148.15,1.01,002332
1553,2015-12-18,23.66,2016-01-08,18.95,24.77,3,0.0,-19.91,002332
1554,2017-10-20,21.79,2017-12-29,19.9,23.55,10,2.17,-8.67,002332
1555,2018-04-20,22.22,2018-08-24,18.44,24.34,18,1.88,-17.01,002332
1556,2019-04-30,18.71,2019-05-24,15.97,17.38,3,0.0,-14.64,002332
1557,2013-10-11,15.76,2016-07-15,33.6,43.12,142,167.16,113.2,002333
1558,2018-03-23,50.36,2018-03-30,50.49,50.49,1,0.0,0.26,002333
1559,2020-09-04,19.23,2021-09-17,20.57,23.96,54,19.09,6.97,002333
1560,2015-11-27,123.84,2016-01-29,85.74,126.9,9,1.49,-30.77,002334
1561,2014-07-11,45.64,2015-09-11,64.12,178.02,54,278.44,40.49,002335
1562,2015-12-04,108.36,2016-08-05,125.47,143.22,34,38.91,15.79,002335
1563,2020-02-07,64.82,2021-05-28,89.83,125.72,68,81.57,38.58,002335
1564,2015-12-25,16.61,2016-01-22,12.22,15.99,4,0.0,-26.43,002336
1565,2016-12-02,13.97,2017-01-26,13.55,14.79,8,1.93,-3.01,002336
1566,2017-08-04,13.59,2017-11-17,10.63,15.99,14,20.23,-21.78,002336
1567,2016-11-18,42.64,2016-12-23,37.22,42.07,5,0.0,-12.71,002337
1568,2015-11-27,114.64,2016-03-11,73.15,119.35,14,5.47,-36.19,002338
1569,2014-02-21,78.07,2015-09-30,92.52,172.14,79,122.03,18.51,002340
1570,2015-11-27,130.48,2016-02-05,90.94,136.63,10,1.7,-30.3,002340
1571,2017-03-10,150.17,2017-06-09,120.81,151.05,13,0.0,-19.55,002340
1572,2017-07-21,151.2,2018-06-22,137.86,199.87,47,20.86,-8.82,002340
1573,2020-01-17,132.38,2020-05-15,106.56,147.0,16,8.79,-19.5,002340
1574,2020-07-17,126.44,2022-02-18,216.8,312.54,82,163.37,71.46,002340
1575,2015-03-27,85.04,2015-08-14,65.37,131.81,19,38.34,-23.13,002341
1576,2016-05-27,78.41,2016-08-12,76.65,90.25,11,14.87,-2.24,002341
1577,2013-02-08,19.37,2013-04-19,17.11,18.91,9,5.76,-11.67,002342
1578,2014-09-26,17.86,2014-10-31,16.46,17.71,5,0.8,-7.84,002342
1579,2016-11-25,16.85,2017-01-20,16.85,17.57,8,2.39,0.0,002342
1580,2020-01-03,37.67,2020-04-30,26.08,42.38,16,0.0,-30.77,002343
1581,2011-08-19,55.4,2011-11-11,52.12,55.36,11,0.0,-5.92,002344
1582,2012-10-26,54.3,2012-11-16,49.66,54.06,3,0.0,-8.55,002344
1583,2014-02-14,41.81,2016-03-11,57.95,120.53,83,179.26,38.6,002345
1584,2017-09-01,71.03,2018-05-04,62.51,75.05,18,5.75,-11.99,002345
1585,2012-04-06,20.8,2012-06-01,19.6,21.15,8,0.28,-5.77,002348
1586,2013-03-15,18.9,2014-05-16,21.36,27.86,61,45.94,13.02,002348
1587,2016-05-13,46.45,2016-06-17,42.99,44.72,5,3.86,-7.45,002348
1588,2016-10-21,52.59,2016-12-02,51.82,54.58,6,4.16,-1.46,002348
1589,2013-04-26,29.03,2013-09-27,34.33,34.33,22,15.78,18.26,002349
1590,2015-11-06,89.08,2016-11-11,90.14,97.83,24,4.88,1.19,002349
1591,2013-09-27,27.99,2013-11-01,21.97,28.86,5,3.03,-21.51,002350
1592,2014-08-15,24.91,2016-01-29,32.29,67.87,71,164.09,29.63,002350
1593,2017-05-19,57.55,2017-11-17,37.54,69.38,25,0.0,-34.77,002350
1594,2015-12-04,58.16,2016-01-29,35.32,58.02,8,4.99,-39.27,002351
1595,2014-07-04,24.32,2016-03-11,35.65,60.1,87,140.21,46.59,002352
1596,2016-06-03,63.83,2018-02-02,151.7,191.99,85,150.8,137.66,002352
1597,2020-07-17,238.77,2020-10-30,217.94,274.57,15,11.71,-8.72,002353
1598,2020-12-11,300.0,2021-04-02,286.27,421.29,16,44.07,-4.58,002353
1599,2021-05-14,10.54,2021-09-03,9.84,12.8,16,15.32,-6.64,002354
1600,2015-11-06,27.4,2017-01-20,25.5,48.66,40,62.96,-6.93,002355
1601,2021-04-09,15.72,2021-10-29,11.3,15.66,27,35.94,-28.12,002355
1602,2022-01-07,13.36,2022-02-18,11.2,13.74,5,0.0,-16.17,002355
1603,2013-08-16,22.4,2016-04-08,73.38,138.9,103,481.66,227.59,002356
1604,2016-04-01,55.42,2016-09-09,56.62,63.76,23,15.36,2.17,002357
1605,2013-02-22,55.22,2015-10-23,132.18,277.34,121,379.66,139.37,002358
1606,2015-11-27,83.74,2016-03-11,69.28,75.52,10,0.0,-17.27,002360
1607,2016-03-25,78.16,2016-07-08,71.62,84.58,15,5.46,-8.37,002360
1608,2016-07-22,80.2,2016-09-14,83.26,89.98,8,19.24,3.82,002360
1609,2013-09-06,22.11,2014-04-25,24.27,29.87,33,36.08,9.77,002361
1610,2019-10-25,12.62,2020-10-30,13.34,22.35,52,77.8,5.71,002363
1611,2013-02-01,27.51,2016-03-04,115.66,234.64,157,729.12,320.43,002364
1612,2016-05-20,148.42,2016-07-29,150.76,171.1,10,15.7,1.58,002364
1613,2019-09-12,70.72,2020-09-30,65.44,99.22,54,29.43,-7.47,002364
1614,2014-03-07,21.76,2014-04-18,20.92,21.82,6,2.15,-3.86,002365
1615,2015-11-27,38.32,2016-03-04,32.24,48.68,13,24.63,-15.87,002365
1616,2016-07-22,47.46,2016-08-12,45.44,45.44,3,5.23,-4.26,002365
1617,2016-12-09,56.0,2017-01-06,56.81,56.81,4,4.49,1.45,002366
1618,2014-07-25,46.56,2016-02-19,71.88,157.85,69,246.69,54.38,002367
1619,2014-07-11,92.77,2016-04-08,127.26,243.9,58,169.68,37.18,002368
1620,2019-03-29,139.03,2019-07-12,102.13,145.47,15,0.0,-26.54,002368
1621,2019-09-20,122.79,2019-11-01,120.27,120.27,6,4.6,-2.05,002368
1622,2011-08-05,38.5,2011-10-21,32.02,42.0,10,8.92,-16.83,002369
1623,2013-08-09,34.66,2013-11-15,30.44,36.22,14,12.28,-12.18,002369
1624,2015-03-06,48.12,2016-01-29,32.72,82.24,27,68.8,-32.0,002369
1625,2019-03-22,44.2,2019-05-17,33.64,46.56,8,8.28,-23.89,002369
1626,2019-12-06,39.92,2020-05-15,37.48,51.36,22,24.06,-6.11,002369
1627,2014-10-31,30.14,2015-01-30,29.75,33.98,13,13.46,-1.29,002370
1628,2018-03-23,63.7,2018-07-06,44.79,69.51,15,5.03,-29.69,002370
1629,2018-12-28,57.64,2019-02-01,32.28,58.94,5,3.1,-44.0,002370
1630,2019-04-26,56.56,2019-05-31,52.88,63.05,5,0.0,-6.51,002370
1631,2016-07-01,192.02,2016-11-11,162.91,204.0,18,2.93,-15.16,002371
1632,2019-03-01,243.4,2021-04-16,709.09,1037.53,110,203.98,191.33,002371
1633,2016-04-22,44.12,2018-10-26,74.76,106.62,128,147.61,69.45,002372
1634,2019-03-01,92.96,2019-11-15,82.89,112.89,37,29.45,-10.83,002372
1635,2015-11-27,97.56,2016-03-04,53.08,100.2,9,12.03,-45.59,002373
1636,2013-05-24,26.29,2013-06-28,18.45,25.39,5,0.0,-29.82,002374
1637,2015-12-31,49.56,2016-01-08,40.92,40.92,1,0.0,-17.43,002374
1638,2021-07-23,18.9,2021-11-05,17.69,23.71,15,36.5,-6.4,002374
1639,2013-05-24,98.67,2013-12-27,77.01,97.11,31,1.57,-21.95,002375
1640,2014-10-10,93.41,2014-11-14,80.93,91.69,4,0.0,-13.36,002375
1641,2020-04-03,41.29,2020-12-25,45.4,97.34,38,133.09,9.95,002375
1642,2011-09-02,43.1,2011-10-28,40.56,42.74,7,1.23,-5.89,002376
1643,2013-05-17,42.28,2013-07-12,34.82,46.82,8,0.0,-17.64,002376
1644,2015-11-27,65.7,2016-03-04,46.3,80.46,13,19.63,-29.53,002376
1645,2018-03-02,62.74,2019-05-17,55.18,79.9,61,26.54,-12.05,002376
1646,2022-01-21,43.22,2022-01-28,41.06,41.06,1,0.0,-5.0,002376
1647,2013-10-11,14.98,2015-09-30,27.46,61.9,93,325.72,83.31,002377
1648,2015-12-25,41.14,2016-01-29,28.86,42.22,5,0.0,-29.85,002377
1649,2013-09-18,23.18,2015-10-09,34.46,67.5,100,191.2,48.66,002379
1650,2016-09-14,50.62,2017-12-01,46.3,74.38,39,57.65,-8.53,002379
1651,2020-07-31,50.81,2021-01-22,44.81,56.06,25,0.59,-11.81,002380
1652,2021-04-23,46.64,2021-05-07,41.69,42.5,2,0.0,-10.61,002380
1653,2015-11-06,75.62,2016-03-11,59.15,87.91,17,0.26,-21.78,002381
1654,2021-03-12,51.01,2021-06-18,46.15,55.91,14,6.78,-9.53,002381
1655,2016-10-14,104.91,2016-12-30,94.54,104.58,11,0.0,-9.88,002384
1656,2014-09-12,56.36,2014-11-14,54.72,56.68,9,3.05,-2.91,002385
1657,2014-11-28,60.6,2015-01-09,56.96,65.92,6,0.0,-6.01,002385
1658,2020-01-17,65.83,2021-04-16,79.5,112.97,64,96.61,20.77,002385
1659,2021-11-19,96.32,2022-02-25,82.47,106.13,13,21.28,-14.38,002385
1660,2015-12-31,13.68,2016-01-15,10.68,11.5,2,0.0,-21.93,002386
1661,2017-08-11,16.05,2018-01-05,15.73,23.26,20,14.02,-1.99,002386
1662,2020-08-21,11.37,2020-09-11,10.04,10.59,3,0.28,-11.7,002386
1663,2014-02-28,22.07,2015-09-25,35.15,89.87,78,296.78,59.27,002387
1664,2015-12-04,68.7,2016-03-11,43.22,72.53,13,10.43,-37.09,002387
1665,2016-05-06,61.12,2016-12-23,59.51,80.78,22,37.05,-2.63,002387
1666,2017-11-03,67.26,2017-12-01,65.12,72.18,4,0.0,-3.18,002387
1667,2020-07-31,57.68,2020-11-06,49.12,56.66,14,5.08,-14.84,002387
1668,2015-12-04,41.81,2016-01-29,26.15,41.09,8,3.42,-37.46,002388
1669,2016-03-11,50.09,2016-10-28,42.17,52.61,32,27.91,-15.81,002388
1670,2020-07-03,28.49,2020-09-25,23.78,30.26,12,0.0,-16.53,002388
1671,2014-07-04,45.63,2015-09-30,83.55,169.59,65,254.42,83.1,002389
1672,2015-10-09,98.13,2017-05-19,120.99,162.93,43,55.3,23.3,002389
1673,2021-09-10,149.31,2021-09-30,126.99,138.33,3,4.34,-14.95,002389
1674,2021-12-17,164.25,2022-01-28,129.27,168.87,6,3.08,-21.3,002389
1675,2013-09-06,44.62,2016-02-05,98.8,252.1,113,492.9,121.43,002390
1676,2014-09-12,52.7,2015-08-28,48.46,90.42,50,63.63,-8.05,002391
1677,2020-01-17,47.59,2020-05-22,45.53,58.36,17,27.9,-4.33,002391
1678,2019-09-20,33.75,2020-04-03,29.67,34.23,27,5.16,-12.09,002392
1679,2021-04-09,40.83,2021-05-21,36.19,39.55,6,0.0,-11.36,002392
1680,2014-11-07,36.97,2014-11-28,37.49,37.49,3,2.91,1.41,002393
